time,D_loss_real,D_loss_fake,G_loss,epoch
1591718789.1145,0.296,0.295,29.483,0
1591718789.1504,0.335,0.292,31.896,0
1591718789.1903,0.3,0.293,32.203,0
1591718789.2262,0.285,0.295,31.811,0
1591718789.2621,0.284,0.287,25.969,0
1591718789.303,0.31,0.29,38.127,0
1591718789.3429,0.283,0.288,32.235,0
1591718789.3798,0.284,0.29,30.752,0
1591718789.4207,0.287,0.293,31.902,0
1591718789.4585,0.289,0.295,36.414,0
1591718789.4955,0.282,0.287,29.153,0
1591718789.5364,0.292,0.368,41.955,0
1591718789.5752,0.289,0.29,30.648,0
1591718789.6112,0.291,0.29,30.89,0
1591718789.6471,0.287,0.281,27.424,0
1591718789.685,0.284,0.288,25.508,0
1591718789.7269,0.287,0.292,26.124,0
1591718789.7628,0.283,0.297,29.265,0
1591718789.8019,0.282,0.288,26.935,0
1591718789.8437,0.281,0.281,26.755,0
1591718789.8846,0.32,0.284,28.155,0
1591718789.9228,0.282,0.286,29.308,0
1591718789.9647,0.293,0.285,26.559,0
1591718790.0066,0.283,0.281,37.384,0
1591718790.0465,0.285,0.288,24.017,0
1591718790.0833,0.284,0.287,26.568,0
1591718790.1332,0.287,0.285,28.256,0
1591718790.1711,0.286,0.289,26.086,0
1591718790.209,0.291,0.283,28.998,0
1591718790.2459,0.283,0.283,24.675,0
1591718790.2848,0.281,0.285,23.185,0
1591718790.3237,0.286,0.286,26.069,0
1591718790.3656,0.283,0.281,25.27,0
1591718790.4065,0.288,0.283,34.81,0
1591718790.4414,0.283,0.284,24.181,0
1591718790.4807,0.296,0.286,28.624,0
1591718790.519,0.284,0.29,27.903,0
1591718790.5559,0.282,0.295,28.624,0
1591718790.5907,0.309,0.292,31.359,0
1591718790.6346,0.288,0.285,30.781,0
1591718790.6755,0.281,0.304,24.75,0
1591718790.7104,0.29,0.287,29.035,0
1591718790.7519,0.287,0.283,24.911,0
1591718790.7868,0.281,0.284,29.243,0
1591718790.8237,0.282,0.283,26.344,0
1591718790.8646,0.298,0.286,37.18,0
1591718790.8995,0.281,0.283,27.697,0
1591718790.9355,0.282,0.284,29.006,0
1591718790.9733,0.284,0.282,24.434,0
1591718791.0133,0.28,0.281,28.282,0
1591718791.0481,0.283,0.281,26.874,0
1591718791.0852,0.283,0.283,24.794,0
1591718791.1261,0.283,0.305,25.005,0
1591718791.164,0.281,0.298,27.488,0
1591718791.2009,0.32,0.285,48.443,0
1591718791.2358,0.287,0.287,37.941,0
1591718791.2707,0.288,0.283,25.292,0
1591718791.3066,0.298,0.282,35.277,0
1591718791.3426,0.284,0.283,26.711,0
1591718791.3765,0.303,0.285,32.302,0
1591718791.4174,0.288,0.296,26.661,0
1591718791.4523,0.284,0.286,25.338,0
1591718791.4942,0.284,0.363,32.726,0
1591718791.5341,0.284,0.309,32.569,0
1591718791.569,0.284,0.306,22.15,0
1591718791.6079,0.296,0.294,30.459,0
1591718791.6498,0.287,0.283,27.332,0
1591718791.6907,0.285,0.282,30.164,0
1591718791.7256,0.281,0.283,22.945,0
1591718791.7655,0.31,0.289,25.713,0
1591718791.8004,0.3,0.297,27.409,0
1591718791.8363,0.31,0.3,29.42,0
1591718791.8772,0.285,0.291,27.899,0
1591718791.9181,0.299,0.287,37.14,0
1591718791.953,0.287,0.285,22.766,0
1591718791.9929,0.289,0.289,34.195,0
1591718792.0288,0.282,0.285,26.673,0
1591718792.0637,0.286,0.287,23.107,0
1591718792.1006,0.283,0.283,34.941,0
1591718792.1365,0.285,0.394,24.099,0
1591718792.1704,0.287,0.332,26.881,0
1591718792.2073,0.281,0.283,22.982,0
1591718792.2492,0.294,0.286,24.101,0
1591718792.2881,0.327,0.296,27.17,0
1591718792.332,0.306,0.295,28.222,0
1591718792.3689,0.283,0.295,20.001,0
1591718792.4028,0.308,0.293,26.199,0
1591718792.4407,0.343,0.293,32.751,0
1591718792.4766,0.291,0.285,27.726,0
1591718792.5135,0.288,0.297,24.899,0
1591718792.5514,0.292,0.287,23.943,0
1591718792.5869,0.292,0.286,31.956,0
1591718792.6258,0.293,0.308,24.383,0
1591718792.6637,0.291,0.286,23.549,0
1591718792.7026,0.295,0.308,18.982,0
1591718792.7425,0.285,0.319,33.28,0
1591718792.7803,0.292,0.288,27.707,0
1591718792.8152,0.289,0.287,19.848,0
1591718792.8561,0.323,0.286,30.632,0
1591718792.8933,0.281,0.291,22.1,0
1591718792.9281,0.284,0.292,29.139,0
1591718792.9631,0.362,0.285,30.663,0
1591718793.0,0.281,0.289,28.321,0
1591718793.0349,0.281,0.283,24.968,0
1591718793.0698,0.281,0.286,22.808,0
1591718793.1066,0.281,0.291,28.731,0
1591718793.1426,0.281,0.283,28.92,0
1591718793.1765,0.281,0.333,22.416,0
1591718793.2164,0.281,0.283,21.601,0
1591718793.2503,0.287,0.289,35.057,0
1591718793.2852,0.288,0.293,31.651,0
1591718793.3291,0.281,0.285,21.98,0
1591718793.372,0.281,0.3,25.868,0
1591718793.4099,0.28,0.286,17.084,0
1591718793.4558,0.28,0.283,29.681,0
1591718793.5007,0.281,0.286,20.897,0
1591718793.5366,0.281,0.416,22.425,0
1591718793.5765,0.282,0.286,26.937,0
1591718793.6174,0.28,0.286,20.844,0
1591718793.6583,0.288,0.29,28.522,0
1591718793.7012,0.291,0.289,27.456,0
1591718793.7401,0.285,0.297,21.266,0
1591718793.775,0.282,0.292,20.473,0
1591718793.8119,0.287,0.296,25.838,0
1591718793.8468,0.283,0.286,28.693,0
1591718793.8817,0.281,0.288,25.722,0
1591718793.9188,0.281,0.284,28.962,0
1591718793.9597,0.282,0.282,28.318,0
1591718793.9966,0.282,0.286,22.021,0
1591718794.0345,0.282,0.283,18.429,0
1591718794.0724,0.284,0.284,25.668,0
1591718794.1103,0.298,0.282,25.517,0
1591718794.1503,0.282,0.282,27.347,0
1591718794.1862,0.282,0.284,21.608,0
1591718794.2281,0.282,0.282,23.455,0
1591718794.268,0.283,0.294,23.652,0
1591718794.3029,0.281,0.286,24.498,0
1591718794.3387,0.293,0.283,37.546,0
1591718794.3786,0.293,0.282,34.101,0
1591718794.4156,0.284,0.28,22.219,0
1591718794.4525,0.282,0.291,38.361,0
1591718794.4913,0.284,0.282,19.689,0
1591718794.5353,0.281,0.282,27.14,0
1591718794.5802,0.284,0.28,26.988,0
1591718794.618,0.282,0.28,27.402,0
1591718794.6579,0.283,0.28,23.643,0
1591718794.6948,0.281,0.288,23.03,0
1591718794.7327,0.281,0.284,26.165,0
1591718794.7736,0.281,0.284,28.584,0
1591718794.8091,0.281,0.284,24.993,0
1591718794.8461,0.281,0.283,25.27,0
1591718794.882,0.28,0.282,28.311,0
1591718794.9189,0.284,0.281,33.65,0
1591718794.9567,0.282,0.285,25.279,0
1591718794.9996,0.281,0.281,25.839,0
1591718795.0366,0.282,0.284,31.925,0
1591718795.0755,0.281,0.282,23.201,0
1591718795.1143,0.28,0.282,18.175,0
1591718795.1542,0.279,0.281,17.863,0
1591718795.1951,0.284,0.299,25.544,0
1591718795.236,0.282,0.282,29.593,0
1591718795.2719,0.28,0.28,18.711,0
1591718795.3138,0.28,0.28,19.927,0
1591718795.3497,0.28,0.282,23.338,0
1591718795.3916,0.28,0.289,32.769,0
1591718795.4305,0.281,0.305,25.611,0
1591718795.4723,0.281,0.281,26.169,0
1591718795.5153,0.28,0.283,25.596,0
1591718795.5572,0.281,0.283,20.462,0
1591718795.5921,0.281,0.283,20.945,0
1591718795.627,0.282,0.282,37.266,0
1591718795.6679,0.281,0.282,21.234,0
1591718795.7028,0.281,0.281,29.097,0
1591718795.7397,0.281,0.281,26.423,0
1591718795.7816,0.284,0.283,26.751,0
1591718795.8215,0.282,0.281,31.806,0
1591718795.8614,0.28,0.282,20.741,0
1591718795.8982,0.281,0.282,27.829,0
1591718795.9331,0.281,0.28,27.442,0
1591718795.9681,0.28,0.279,18.019,0
1591718796.0099,0.281,0.28,20.542,0
1591718796.0459,0.28,0.283,22.11,0
1591718796.0817,0.28,0.28,20.366,0
1591718796.1177,0.28,0.28,26.682,0
1591718796.1536,0.28,0.28,21.562,0
1591718796.1944,0.281,0.28,27.151,0
1591718796.2314,0.296,0.28,29.73,0
1591718796.2663,0.28,0.281,25.586,0
1591718796.3012,0.281,0.298,28.943,0
1591718796.3371,0.28,0.28,24.479,0
1591718796.3722,0.28,0.28,19.416,0
1591718796.4071,0.281,0.286,29.335,0
1591718796.45,0.28,0.28,23.703,0
1591718796.4899,0.279,0.28,22.288,0
1591718796.5248,0.28,0.28,23.574,0
1591718796.5607,0.29,0.28,25.101,0
1591718796.5966,0.28,0.28,22.843,0
1591718796.6315,0.282,0.29,24.287,0
1591718796.6674,0.28,0.281,25.487,0
1591718796.7103,0.281,0.285,21.217,0
1591718796.7452,0.28,0.298,21.141,0
1591718796.7871,0.28,0.28,20.91,0
1591718796.823,0.281,0.282,20.531,0
1591718796.8579,0.28,0.28,20.546,0
1591718796.8948,0.281,0.28,22.432,0
1591718796.9407,0.28,0.317,26.705,0
1591718796.9765,0.28,0.281,18.63,0
1591718797.0224,0.28,0.282,24.2,0
1591718797.0584,0.28,0.283,20.487,0
1591718797.0983,0.282,0.282,31.159,0
1591718797.1351,0.299,0.283,30.046,0
1591718797.172,0.28,0.281,16.734,0
1591718797.2149,0.28,0.282,20.827,0
1591718797.2588,0.281,0.287,27.92,0
1591718797.2947,0.28,0.281,23.525,0
1591718797.3319,0.281,0.28,24.107,0
1591718797.3693,0.28,0.282,19.897,0
1591718797.4072,0.28,0.28,19.403,0
1591718797.4451,0.28,0.281,29.894,0
1591718797.486,0.283,0.33,26.934,0
1591718797.5348,0.28,0.28,27.463,0
1591718797.5738,0.28,0.286,27.132,0
1591718797.6177,0.28,0.281,24.62,0
1591718797.6605,0.281,0.286,23.349,0
1591718797.7004,0.311,0.28,27.585,0
1591718797.7376,0.28,0.282,18.616,0
1591718797.7745,0.28,0.285,26.842,0
1591718797.8129,0.281,0.283,22.558,0
1591718797.8538,0.281,0.28,24.318,0
1591718797.8909,0.281,0.281,25.64,0
1591718797.9258,0.28,0.283,26.012,0
1591718797.9627,0.28,0.298,22.31,0
1591718797.9996,0.282,0.282,23.216,0
1591718798.0345,0.28,0.281,21.267,0
1591718798.0723,0.285,0.28,34.722,0
1591718798.1083,0.281,0.44,35.295,0
1591718798.1532,0.28,0.283,25.65,0
1591718798.1951,0.28,0.289,24.5,0
1591718798.2309,0.332,0.283,32.351,0
1591718798.2658,0.294,0.282,30.554,0
1591718798.3107,0.292,0.28,25.871,0
1591718798.3516,0.281,0.283,19.795,0
1591718798.3945,0.281,0.282,19.97,0
1591718798.4354,0.28,0.281,20.12,0
1591718798.4823,0.28,0.281,27.879,0
1591718798.5182,0.28,0.291,21.853,0
1591718798.5541,0.28,0.294,24.078,0
1591718798.596,0.297,0.348,35.05,0
1591718798.6319,0.287,0.406,23.211,0
1591718798.6758,0.281,0.281,20.435,0
1591718798.7117,0.461,0.283,23.342,0
1591718798.7467,0.283,0.285,29.895,0
1591718798.7935,0.283,0.301,26.548,0
1591718798.8344,0.283,0.407,22.027,0
1591718798.8692,0.28,0.292,24.614,0
1591718798.9071,0.291,0.357,23.874,0
1591718798.9429,0.302,0.293,30.758,0
1591718798.983,0.285,0.285,23.575,0
1591718799.0189,0.287,0.418,19.913,0
1591718799.0548,0.289,0.286,23.828,0
1591718799.0897,0.309,0.358,22.621,0
1591718799.1406,0.346,0.29,32.813,0
1591718799.1804,0.293,0.294,23.156,0
1591718799.2153,0.295,0.304,23.906,0
1591718799.2533,0.428,0.316,24.72,0
1591718799.2882,0.313,0.511,22.314,0
1591718799.3307,0.317,0.628,24.98,0
1591718799.3666,0.285,0.305,27.415,0
1591718799.4025,0.302,0.293,21.158,0
1591718799.4365,0.298,0.304,20.061,0
1591718799.4794,0.45,0.286,23.292,0
1591718799.5153,0.293,1.371,21.794,0
1591718799.5502,0.423,0.59,34.294,0
1591718799.5881,1.053,0.295,24.887,0
1591718799.624,0.301,0.721,27.11,0
1591718799.6579,0.423,0.514,25.955,0
1591718799.6948,0.47,0.516,27.042,0
1591718799.7297,0.395,1.166,18.076,0
1591718799.7766,0.576,0.609,19.718,0
1591718799.8155,0.426,0.756,13.78,0
1591718799.8554,2.08,0.312,20.749,0
1591718799.8933,0.538,0.374,26.059,0
1591718799.9312,0.604,0.411,16.085,0
1591718799.9661,0.552,0.499,28.837,0
1591718800.001,0.544,0.336,28.762,0
1591718800.0389,0.326,0.499,19.177,0
1591718800.0738,0.37,1.112,29.881,0
1591718800.1087,0.338,0.794,13.958,0
1591718800.1446,0.603,0.468,18.573,0
1591718800.1855,0.727,0.822,38.759,0
1591718800.2214,0.661,0.452,15.002,0
1591718800.2593,0.838,0.628,17.724,0
1591718800.3022,0.823,0.53,20.516,0
1591718800.3381,0.424,0.759,21.136,0
1591718800.38,0.651,0.419,28.187,0
1591718800.4179,0.351,0.745,29.763,0
1591718800.4538,0.442,0.939,24.335,0
1591718800.4987,0.381,0.851,25.232,0
1591718800.5356,0.6,0.339,24.003,0
1591718800.5734,1.063,0.305,21.924,0
1591718800.6114,0.498,0.405,25.954,0
1591718800.6532,0.745,0.574,20.889,0
1591718800.692,0.373,0.637,14.873,0
1591718800.7299,0.399,0.537,19.182,0
1591718800.7658,0.371,0.452,21.509,0
1591718800.8046,0.567,0.407,15.56,0
1591718800.8436,0.684,0.33,19.95,0
1591718800.8795,0.969,0.307,22.77,0
1591718800.9154,0.32,0.429,29.662,0
1591718800.9543,0.306,1.006,20.5,0
1591718800.9902,0.291,0.629,20.74,0
1591718801.0301,0.357,0.524,22.366,0
1591718801.07,0.288,0.795,18.115,0
1591718801.1059,0.722,0.342,35.893,0
1591718801.1408,0.514,0.899,22.094,0
1591718801.1837,0.999,0.399,21.515,0
1591718801.2226,0.472,0.461,16.719,0
1591718801.2585,0.411,0.469,13.741,0
1591718801.2954,0.321,0.325,22.519,0
1591718801.3303,0.33,0.711,13.958,0
1591718801.3652,0.365,0.847,31.978,0
1591718801.4041,0.334,0.479,24.672,0
1591718801.44,0.407,0.547,18.145,0
1591718801.4809,0.333,0.427,18.636,0
1591718801.5168,0.337,0.31,18.787,0
1591718801.5577,0.487,0.315,18.602,0
1591718801.5995,0.456,0.3,13.911,0
1591718801.6414,0.411,0.439,21.472,0
1591718801.6832,0.309,0.335,22.66,0
1591718801.7201,0.289,0.398,18.494,0
1591718801.758,0.335,0.48,13.578,0
1591718801.8009,0.318,0.702,23.826,0
1591718801.8368,0.342,0.531,29.879,0
1591718801.8757,0.421,1.049,23.254,0
1591718801.9126,0.949,0.713,22.914,0
1591718801.9545,0.737,0.565,24.901,0
1591718801.9914,0.537,0.801,17.505,0
1591718802.0313,0.715,0.307,26.943,0
1591718802.0732,0.405,0.358,20.691,0
1591718802.1111,0.461,0.305,22.352,0
1591718802.148,1.136,0.317,18.505,0
1591718802.1889,1.402,0.292,19.33,0
1591718802.2318,0.414,0.359,21.578,0
1591718802.2697,0.302,0.606,12.435,0
1591718802.3146,0.32,0.337,25.667,0
1591718802.3514,0.401,0.322,20.347,0
1591718802.3903,0.313,1.787,15.636,0
1591718802.4312,0.301,1.22,12.646,0
1591718802.4741,0.462,0.439,21.426,0
1591718802.5124,0.604,0.459,28.952,0
1591718802.5483,1.233,0.347,17.102,0
1591718802.5862,0.877,0.527,23.762,0
1591718802.6221,0.598,0.69,16.602,0
1591718802.6581,0.448,1.689,18.549,0
1591718802.696,0.62,1.312,15.813,0
1591718802.731,0.573,0.794,18.184,0
1591718802.7659,0.976,0.574,14.474,0
1591718802.8018,0.501,0.396,14.089,0
1591718802.8377,0.493,0.328,31.228,0
1591718802.8726,0.377,0.336,20.254,0
1591718802.9095,0.609,0.42,20.129,0
1591718802.9453,0.747,0.555,20.779,0
1591718802.9893,0.957,0.653,17.934,0
1591718803.0332,0.438,1.091,20.419,0
1591718803.075,0.3,0.925,17.715,0
1591718803.1119,0.446,0.309,21.601,0
1591718803.1558,0.707,0.328,29.326,0
1591718803.1957,0.297,0.62,17.749,0
1591718803.2326,0.287,0.407,16.836,0
1591718803.2745,0.37,0.378,14.456,0
1591718803.3104,1.049,0.439,21.448,0
1591718803.3472,0.447,0.336,12.928,0
1591718803.3844,0.892,0.356,14.928,0
1591718803.4313,0.381,1.371,22.098,0
1591718803.4731,0.522,0.741,18.015,0
1591718803.512,0.301,1.222,19.183,0
1591718803.5469,0.904,0.551,21.656,0
1591718803.5868,1.283,0.381,33.056,0
1591718803.6258,0.35,0.327,14.782,0
1591718803.6686,0.395,0.408,19.562,0
1591718803.7105,0.425,0.338,30.421,0
1591718803.7474,0.53,0.321,25.783,0
1591718803.7823,0.498,0.428,22.701,0
1591718803.8172,0.396,0.326,17.184,0
1591718803.8604,0.307,0.806,25.444,0
1591718803.8983,0.394,0.532,20.857,0
1591718803.9332,0.489,0.724,36.349,0
1591718803.9731,0.617,0.656,17.983,0
1591718804.008,0.374,0.655,22.279,0
1591718804.0449,0.377,0.999,13.299,0
1591718804.0862,0.452,0.437,19.195,0
1591718804.1222,0.608,0.431,18.536,0
1591718804.1572,0.309,0.433,16.343,0
1591718804.1931,0.467,0.293,22.646,0
1591718804.229,0.358,0.304,18.061,0
1591718804.2649,0.332,0.316,16.996,0
1591718804.3088,0.341,0.302,19.559,0
1591718804.3517,0.41,0.309,22.588,0
1591718804.3885,0.447,0.306,29.154,0
1591718804.4284,0.367,0.836,15.188,0
1591718804.4663,0.32,0.375,24.325,0
1591718804.5032,0.297,1.876,15.081,0
1591718804.5391,0.286,0.63,18.525,0
1591718804.5761,0.318,0.369,29.895,0
1591718804.6149,0.376,0.412,23.575,0
1591718804.6528,1.342,0.37,14.521,0
1591718804.6917,0.326,0.49,20.635,0
1591718804.7276,0.671,0.409,22.886,0
1591718804.7695,0.698,0.359,23.774,0
1591718804.8044,0.777,0.381,26.967,0
1591718804.8443,0.379,0.375,16.539,0
1591718804.8842,0.317,0.72,15.233,0
1591718804.9241,0.369,0.703,20.574,0
1591718804.9602,0.325,0.549,17.912,0
1591718804.9996,0.394,0.433,14.835,0
1591718805.0336,0.608,0.805,16.719,0
1591718805.0725,0.352,0.721,20.942,0
1591718805.1084,0.698,0.291,21.362,0
1591718805.1463,1.198,0.383,22.987,0
1591718805.1822,0.343,1.501,12.78,0
1591718805.2201,0.613,0.945,16.248,0
1591718805.261,1.217,0.547,14.342,0
1591718805.2959,1.155,0.582,11.143,0
1591718805.3348,0.855,0.391,28.129,0
1591718805.3717,0.381,0.503,12.413,0
1591718805.4066,0.71,0.365,22.025,0
1591718805.4425,0.387,0.293,22.221,0
1591718805.4784,0.402,0.342,21.09,0
1591718805.5183,0.465,0.608,19.888,0
1591718805.5542,0.538,0.88,16.335,0
1591718805.5881,0.401,1.254,16.404,0
1591718805.628,1.481,0.782,15.102,0
1591718805.6639,2.057,0.46,13.412,0
1591718805.6988,0.614,0.866,15.493,0
1591718805.7367,0.474,0.337,16.951,0
1591718805.7736,0.387,0.614,18.391,0
1591718805.8075,0.512,0.447,22.616,0
1591718805.8474,0.686,0.58,30.522,0
1591718805.8833,0.925,0.672,30.727,0
1591718805.9202,1.062,0.573,18.433,0
1591718805.9541,0.754,0.526,20.909,0
1591718805.992,0.284,0.509,19.308,0
1591718806.0319,0.29,1.219,16.12,0
1591718806.0728,0.348,0.509,23.61,0
1591718806.1087,0.309,0.417,20.711,0
1591718806.1476,0.286,0.327,15.501,0
1591718806.1825,0.293,0.308,18.012,0
1591718806.2204,0.497,0.313,29.109,0
1591718806.2543,0.38,0.804,25.882,0
1591718806.2892,0.65,0.371,16.851,0
1591718806.3251,0.494,0.413,19.682,0
1591718806.36,0.467,0.797,12.977,0
1591718806.3949,0.639,1.188,16.604,0
1591718806.4318,0.397,0.636,15.303,0
1591718806.4667,0.364,0.839,15.941,0
1591718806.5017,0.383,0.657,16.459,0
1591718806.5425,0.541,0.34,19.974,0
1591718806.5834,0.503,0.3,25.067,0
1591718806.6223,0.488,0.504,18.239,0
1591718806.6632,0.816,0.336,18.066,0
1591718806.7021,0.511,0.383,15.094,0
1591718806.7369,0.633,0.321,18.59,0
1591718806.776,0.422,0.314,17.574,0
1591718806.8099,0.346,0.391,15.727,0
1591718806.8457,0.383,0.594,23.257,0
1591718806.8826,0.375,1.12,18.451,0
1591718806.9185,0.32,1.113,12.34,0
1591718806.9584,0.449,0.582,22.276,0
1591718806.9953,0.868,0.494,22.494,0
1591718807.0292,0.673,0.749,17.856,0
1591718807.0641,0.349,0.314,22.199,0
1591718807.105,0.4,0.309,20.521,0
1591718807.14,0.657,0.412,19.696,0
1591718807.1739,0.453,0.293,22.244,0
1591718807.2128,0.517,0.322,24.56,0
1591718807.2477,0.335,0.373,19.379,0
1591718807.2836,0.32,0.641,14.991,0
1591718807.3205,0.308,0.394,16.038,0
1591718807.3554,0.723,0.324,29.732,0
1591718807.3913,0.305,0.368,17.103,0
1591718807.4352,0.305,0.528,28.422,0
1591718807.4721,0.391,0.302,20.153,0
1591718807.509,0.286,0.356,16.287,0
1591718807.5459,0.308,0.288,25.756,0
1591718807.5808,0.362,0.32,12.97,0
1591718807.6167,0.303,0.289,17.243,0
1591718807.6546,0.299,0.39,19.954,0
1591718807.6895,0.285,0.742,15.3,0
1591718807.7264,0.345,0.471,21.712,0
1591718807.7643,0.402,0.3,29.342,0
1591718807.8032,0.562,0.323,28.383,0
1591718807.8381,0.347,0.307,18.88,0
1591718807.877,0.729,0.339,29.121,0
1591718807.9159,0.317,0.312,16.105,0
1591718807.9528,0.295,0.661,13.707,0
1591718807.9947,0.295,0.381,19.005,0
1591718808.0316,0.289,0.639,18.062,0
1591718808.0665,0.298,1.294,12.581,0
1591718808.1054,0.375,0.519,16.349,0
1591718808.1433,1.144,0.371,13.028,0
1591718808.1851,2.677,0.418,16.214,0
1591718808.2271,1.413,0.47,17.17,0
1591718808.27,0.32,0.647,17.469,0
1591718808.3116,0.441,0.766,12.378,0
1591718808.3535,0.323,0.51,17.16,0
1591718808.3894,0.308,1.203,16.169,0
1591718808.4253,0.723,0.366,17.797,0
1591718808.4702,1.232,0.472,19.421,0
1591718808.5061,0.608,0.291,29.871,0
1591718808.541,0.498,0.313,22.8,0
1591718808.5799,0.567,0.562,13.647,0
1591718808.6168,0.416,0.312,30.446,0
1591718808.6566,0.295,0.836,14.758,0
1591718808.6936,0.517,1.197,12.656,0
1591718808.7295,0.53,0.644,15.854,0
1591718808.7724,0.538,1.126,13.42,0
1591718808.8093,0.881,0.887,10.988,0
1591718808.8443,0.761,0.3,31.109,0
1591718808.8797,0.916,0.284,18.949,0
1591718808.9186,0.589,0.464,13.932,0
1591718808.9592,0.507,0.296,17.837,0
1591718808.9961,0.414,0.305,12.605,0
1591718809.04,0.31,0.304,13.49,0
1591718809.0749,0.301,0.82,22.858,0
1591718809.1208,0.404,0.422,19.054,0
1591718809.1588,0.357,0.791,10.622,0
1591718809.1927,0.29,1.02,24.396,0
1591718809.2316,0.312,0.558,12.752,0
1591718809.2695,0.46,0.388,19.221,0
1591718809.3064,0.508,0.595,19.044,0
1591718809.3453,1.053,0.298,28.371,0
1591718809.3872,0.395,0.911,17.157,0
1591718809.4301,0.575,0.325,23.955,0
1591718809.464,0.416,0.463,15.392,0
1591718809.5029,0.523,0.509,13.67,0
1591718809.5378,0.391,0.796,20.245,0
1591718809.5817,0.681,0.367,23.384,0
1591718809.6186,0.681,0.329,16.083,0
1591718809.6545,0.428,0.294,17.018,0
1591718809.6914,0.41,0.284,24.044,0
1591718809.7353,0.34,0.578,14.89,0
1591718809.7712,0.308,1.077,10.75,0
1591718809.8111,0.31,0.295,21.621,0
1591718809.85,0.287,0.505,10.741,0
1591718809.8849,0.633,0.409,19.235,0
1591718809.9207,0.443,0.354,10.6,0
1591718809.9597,1.023,0.301,26.683,0
1591718809.9946,0.321,0.378,12.779,0
1591718810.0305,0.315,0.367,33.512,0
1591718810.0693,0.29,0.394,16.238,0
1591718810.1103,0.425,0.371,29.48,0
1591718810.1458,0.29,1.024,14.71,0
1591718810.1843,1.081,0.852,18.445,0
1591718810.2202,0.328,0.622,13.014,0
1591718810.2561,0.429,0.51,17.727,0
1591718810.292,0.33,0.321,17.194,0
1591718810.3269,0.307,0.406,16.91,0
1591718810.3618,0.836,0.295,27.375,0
1591718810.3987,1.262,0.3,12.192,0
1591718810.4336,0.379,0.299,17.986,0
1591718810.4755,0.301,0.373,16.917,0
1591718810.5134,0.626,0.462,23.061,0
1591718810.5493,1.256,0.308,14.788,0
1591718810.5922,0.364,0.488,21.33,0
1591718810.6291,0.282,0.486,16.362,0
1591718810.665,0.32,1.517,14.177,0
1591718810.7019,0.291,0.583,24.562,0
1591718810.7398,0.297,0.301,26.882,0
1591718810.7837,0.374,0.298,24.707,0
1591718810.8206,0.32,0.59,19.104,0
1591718810.8585,0.447,1.154,17.898,0
1591718810.8994,1.005,0.285,30.918,0
1591718810.9433,0.491,0.296,17.443,0
1591718810.9862,0.513,0.303,31.297,0
1591718811.023,0.597,0.285,17.105,0
1591718811.0589,0.301,0.326,17.071,0
1591718811.0979,0.298,0.39,13.488,0
1591718811.1347,0.325,0.284,19.968,0
1591718811.1776,0.354,0.287,24.137,0
1591718811.2205,0.301,0.725,21.486,0
1591718811.2584,0.601,1.124,18.595,0
1591718811.2973,0.286,0.669,13.884,0
1591718811.3352,0.319,0.38,13.739,0
1591718811.3721,0.292,0.296,14.603,0
1591718811.41,0.988,0.316,25.82,0
1591718811.4489,0.287,0.691,11.664,0
1591718811.4858,0.346,0.301,16.183,0
1591718811.5267,0.288,0.304,14.114,0
1591718811.5646,0.486,0.313,16.033,0
1591718811.6055,0.282,0.292,15.99,0
1591718811.6404,0.365,0.288,17.87,0
1591718811.6764,0.371,0.517,22.913,0
1591718811.7173,0.296,0.308,22.437,0
1591718811.7542,0.474,0.292,17.173,0
1591718811.7971,0.97,0.331,15.825,0
1591718811.8339,0.292,0.291,17.005,0
1591718811.8719,0.325,0.289,13.116,0
1591718811.9108,0.292,0.29,13.867,0
1591718811.9487,0.318,1.264,17.609,0
1591718811.9925,0.303,0.29,25.582,0
1591718812.0305,0.305,0.286,11.907,0
1591718812.0683,0.322,0.287,14.69,0
1591718812.1053,0.302,0.595,15.503,0
1591718812.1432,0.299,0.988,14.242,0
1591718812.1781,0.295,1.679,10.151,0
1591718812.2189,0.413,0.288,29.785,0
1591718812.2658,0.315,0.347,20.235,0
1591718812.3027,0.516,0.291,15.421,0
1591718812.3416,0.284,0.32,18.169,0
1591718812.3815,0.663,0.321,19.448,0
1591718812.4264,0.546,0.289,21.846,0
1591718812.4633,0.46,0.292,19.197,0
1591718812.5062,1.297,0.298,15.453,0
1591718812.5431,0.301,0.295,15.929,0
1591718812.5909,0.321,0.32,22.536,0
1591718812.6348,0.297,0.575,16.417,0
1591718812.6707,0.286,0.905,14.845,0
1591718812.7096,0.456,0.545,25.865,0
1591718812.7595,0.298,0.286,17.776,0
1591718812.8024,0.409,0.286,13.348,0
1591718812.8383,0.309,0.334,15.698,0
1591718812.8802,0.292,0.292,26.059,0
1591718812.9221,0.31,0.318,19.85,0
1591718812.965,0.43,0.304,19.874,0
1591718813.0099,0.3,0.365,18.547,0
1591718813.0527,0.286,0.591,13.567,0
1591718813.0966,0.283,0.516,14.203,0
1591718813.1405,0.303,0.343,13.741,0
1591718813.1811,0.544,0.377,14.622,0
1591718813.2171,0.303,0.484,15.687,0
1591718813.2598,0.306,0.291,16.364,0
1591718813.3057,0.367,0.331,12.968,0
1591718813.3456,1.501,0.3,26.651,0
1591718813.3815,0.359,0.29,14.148,0
1591718813.4204,0.337,0.301,20.478,0
1591718813.4543,0.347,0.299,15.048,0
1591718813.4922,0.29,0.296,16.821,0
